time,f0,frame,rms
5.381405949592590332e-01,0.000000000000000000e+00,1.186600000000000000e+04,2.119906246662139893e-02
5.381859540939331055e-01,0.000000000000000000e+00,1.186700000000000000e+04,1.785724982619285583e-02
5.382313132286071777e-01,0.000000000000000000e+00,1.186800000000000000e+04,9.375806897878646851e-03
5.382766723632812500e-01,0.000000000000000000e+00,1.186900000000000000e+04,7.774092257022857666e-03
5.383219718933105469e-01,0.000000000000000000e+00,1.187000000000000000e+04,1.865048706531524658e-02
5.383673310279846191e-01,0.000000000000000000e+00,1.187100000000000000e+04,2.210735529661178589e-02
5.384126901626586914e-01,0.000000000000000000e+00,1.187200000000000000e+04,1.780594512820243835e-02
5.384580492973327637e-01,0.000000000000000000e+00,1.187300000000000000e+04,1.706279814243316650e-03
5.385034084320068359e-01,0.000000000000000000e+00,1.187400000000000000e+04,1.687001809477806091e-02
5.385487675666809082e-01,0.000000000000000000e+00,1.187500000000000000e+04,2.904560416936874390e-02
5.385941267013549805e-01,0.000000000000000000e+00,1.187600000000000000e+04,4.262933507561683655e-02
5.386394262313842773e-01,0.000000000000000000e+00,1.187700000000000000e+04,4.749217256903648376e-02
5.386847853660583496e-01,0.000000000000000000e+00,1.187800000000000000e+04,3.323178365826606750e-02
5.387301445007324219e-01,0.000000000000000000e+00,1.187900000000000000e+04,1.410533115267753601e-02
5.387755036354064941e-01,0.000000000000000000e+00,1.188000000000000000e+04,1.177448779344558716e-02
5.388208627700805664e-01,0.000000000000000000e+00,1.188100000000000000e+04,3.796144574880599976e-02
5.388662219047546387e-01,0.000000000000000000e+00,1.188200000000000000e+04,5.152769014239311218e-02
5.389115810394287109e-01,0.000000000000000000e+00,1.188300000000000000e+04,6.110372394323348999e-02
5.389569401741027832e-01,0.000000000000000000e+00,1.188400000000000000e+04,6.639482080936431885e-02
5.390022397041320801e-01,0.000000000000000000e+00,1.188500000000000000e+04,5.294214189052581787e-02
5.390475988388061523e-01,0.000000000000000000e+00,1.188600000000000000e+04,3.093456476926803589e-02
5.390929579734802246e-01,0.000000000000000000e+00,1.188700000000000000e+04,9.312290698289871216e-03
5.391383171081542969e-01,0.000000000000000000e+00,1.188800000000000000e+04,1.074692979454994202e-02
5.391836762428283691e-01,0.000000000000000000e+00,1.188900000000000000e+04,1.445886120200157166e-02
5.392290353775024414e-01,0.000000000000000000e+00,1.189000000000000000e+04,8.086316287517547607e-03
5.392743945121765137e-01,0.000000000000000000e+00,1.189100000000000000e+04,7.693693041801452637e-03
5.393197536468505859e-01,0.000000000000000000e+00,1.189200000000000000e+04,2.935462817549705505e-02
5.393650531768798828e-01,0.000000000000000000e+00,1.189300000000000000e+04,4.381259158253669739e-02
5.394104123115539551e-01,0.000000000000000000e+00,1.189400000000000000e+04,5.101708695292472839e-02
5.394557714462280273e-01,0.000000000000000000e+00,1.189500000000000000e+04,4.638646543025970459e-02
5.395011305809020996e-01,0.000000000000000000e+00,1.189600000000000000e+04,3.142186626791954041e-02
5.395464897155761719e-01,0.000000000000000000e+00,1.189700000000000000e+04,1.829961314797401428e-02
5.395918488502502441e-01,0.000000000000000000e+00,1.189800000000000000e+04,1.255285739898681641e-02
5.396372079849243164e-01,0.000000000000000000e+00,1.189900000000000000e+04,4.168152809143066406e-04
5.396825671195983887e-01,0.000000000000000000e+00,1.190000000000000000e+04,8.332222700119018555e-03
5.397278666496276855e-01,0.000000000000000000e+00,1.190100000000000000e+04,1.749463751912117004e-02
5.397732257843017578e-01,0.000000000000000000e+00,1.190200000000000000e+04,4.324198886752128601e-02
5.398185849189758301e-01,0.000000000000000000e+00,1.190300000000000000e+04,5.872736126184463501e-02
5.398639440536499023e-01,0.000000000000000000e+00,1.190400000000000000e+04,6.664616614580154419e-02
5.399093031883239746e-01,0.000000000000000000e+00,1.190500000000000000e+04,6.890996545553207397e-02
5.399546623229980469e-01,0.000000000000000000e+00,1.190600000000000000e+04,5.117438361048698425e-02
5.400000214576721191e-01,0.000000000000000000e+00,1.190700000000000000e+04,2.548070624470710754e-02
5.400453805923461914e-01,0.000000000000000000e+00,1.190800000000000000e+04,4.521749913692474365e-03
5.400906801223754883e-01,0.000000000000000000e+00,1.190900000000000000e+04,4.435576498508453369e-03
5.401360392570495605e-01,0.000000000000000000e+00,1.191000000000000000e+04,2.536956220865249634e-03
5.401813983917236328e-01,0.000000000000000000e+00,1.191100000000000000e+04,2.295583859086036682e-02
5.402267575263977051e-01,0.000000000000000000e+00,1.191200000000000000e+04,4.209255427122116089e-02
5.402721166610717773e-01,0.000000000000000000e+00,1.191300000000000000e+04,5.512020364403724670e-02
5.403174757957458496e-01,0.000000000000000000e+00,1.191400000000000000e+04,5.677067488431930542e-02
5.403628349304199219e-01,0.000000000000000000e+00,1.191500000000000000e+04,4.263564571738243103e-02
5.404081344604492188e-01,0.000000000000000000e+00,1.191600000000000000e+04,2.080601453781127930e-02
5.404534935951232910e-01,0.000000000000000000e+00,1.191700000000000000e+04,6.483424454927444458e-03
5.404988527297973633e-01,0.000000000000000000e+00,1.191800000000000000e+04,2.424691990017890930e-02
5.405442118644714355e-01,0.000000000000000000e+00,1.191900000000000000e+04,3.080731630325317383e-02
5.405895709991455078e-01,0.000000000000000000e+00,1.192000000000000000e+04,3.944071009755134583e-02
5.406349301338195801e-01,0.000000000000000000e+00,1.192100000000000000e+04,3.800515830516815186e-02
5.406802892684936523e-01,0.000000000000000000e+00,1.192200000000000000e+04,2.637870982289314270e-02
5.407256484031677246e-01,0.000000000000000000e+00,1.192300000000000000e+04,1.506512612104415894e-02
5.407709479331970215e-01,0.000000000000000000e+00,1.192400000000000000e+04,8.224438875913619995e-03
5.408163070678710938e-01,0.000000000000000000e+00,1.192500000000000000e+04,2.999959141016006470e-02
5.408616662025451660e-01,0.000000000000000000e+00,1.192600000000000000e+04,3.435420244932174683e-02
5.409070253372192383e-01,0.000000000000000000e+00,1.192700000000000000e+04,3.762309998273849487e-02
5.409523844718933105e-01,4.482723999023437500e+02,1.192800000000000000e+04,3.342854604125022888e-02
5.409977436065673828e-01,0.000000000000000000e+00,1.192900000000000000e+04,8.015260100364685059e-03
5.410431027412414551e-01,0.000000000000000000e+00,1.193000000000000000e+04,2.313990518450737000e-02
5.410884618759155273e-01,0.000000000000000000e+00,1.193100000000000000e+04,4.339011013507843018e-02
5.411337614059448242e-01,0.000000000000000000e+00,1.193200000000000000e+04,5.646431818604469299e-02
5.411791205406188965e-01,0.000000000000000000e+00,1.193300000000000000e+04,5.339416489005088806e-02
5.412244796752929688e-01,0.000000000000000000e+00,1.193400000000000000e+04,4.112868383526802063e-02
5.412698388099670410e-01,0.000000000000000000e+00,1.193500000000000000e+04,3.991970047354698181e-02
5.413151979446411133e-01,0.000000000000000000e+00,1.193600000000000000e+04,3.830166161060333252e-02
5.413605570793151855e-01,0.000000000000000000e+00,1.193700000000000000e+04,3.724146634340286255e-02
5.414059162139892578e-01,0.000000000000000000e+00,1.193800000000000000e+04,3.063287958502769470e-02
5.414512753486633301e-01,0.000000000000000000e+00,1.193900000000000000e+04,1.602835953235626221e-02
5.414965748786926270e-01,0.000000000000000000e+00,1.194000000000000000e+04,3.012765198945999146e-03
5.415419340133666992e-01,0.000000000000000000e+00,1.194100000000000000e+04,2.354355156421661377e-02
5.415872931480407715e-01,0.000000000000000000e+00,1.194200000000000000e+04,2.244444563984870911e-02
5.416326522827148438e-01,0.000000000000000000e+00,1.194300000000000000e+04,9.679183363914489746e-03
5.416780114173889160e-01,0.000000000000000000e+00,1.194400000000000000e+04,1.763437688350677490e-02
5.417233705520629883e-01,0.000000000000000000e+00,1.194500000000000000e+04,5.623775348067283630e-02
5.417687296867370605e-01,0.000000000000000000e+00,1.194600000000000000e+04,6.600223481655120850e-02
5.418140292167663574e-01,0.000000000000000000e+00,1.194700000000000000e+04,4.834237694740295410e-02
5.418593883514404297e-01,0.000000000000000000e+00,1.194800000000000000e+04,1.782612130045890808e-02
5.419047474861145020e-01,0.000000000000000000e+00,1.194900000000000000e+04,2.700291201472282410e-02
5.419501066207885742e-01,0.000000000000000000e+00,1.195000000000000000e+04,6.475184857845306396e-02
5.419954657554626465e-01,0.000000000000000000e+00,1.195100000000000000e+04,7.014806568622589111e-02
5.420408248901367188e-01,0.000000000000000000e+00,1.195200000000000000e+04,6.354609131813049316e-02
5.420861840248107910e-01,0.000000000000000000e+00,1.195300000000000000e+04,5.250957608222961426e-02
5.421315431594848633e-01,0.000000000000000000e+00,1.195400000000000000e+04,3.277309983968734741e-02
5.421768426895141602e-01,0.000000000000000000e+00,1.195500000000000000e+04,3.080954402685165405e-02
5.422222018241882324e-01,0.000000000000000000e+00,1.195600000000000000e+04,4.159696772694587708e-02
5.422675609588623047e-01,0.000000000000000000e+00,1.195700000000000000e+04,4.715718328952789307e-02
5.423129200935363770e-01,0.000000000000000000e+00,1.195800000000000000e+04,4.814900457859039307e-02
5.423582792282104492e-01,0.000000000000000000e+00,1.195900000000000000e+04,4.173821583390235901e-02
5.424036383628845215e-01,0.000000000000000000e+00,1.196000000000000000e+04,2.902127802371978760e-02
5.424489974975585938e-01,0.000000000000000000e+00,1.196100000000000000e+04,2.215390652418136597e-02
5.424943566322326660e-01,0.000000000000000000e+00,1.196200000000000000e+04,2.114097774028778076e-02
5.425396561622619629e-01,0.000000000000000000e+00,1.196300000000000000e+04,2.278464287519454956e-02
5.425850152969360352e-01,0.000000000000000000e+00,1.196400000000000000e+04,3.094251081347465515e-02
5.426303744316101074e-01,0.000000000000000000e+00,1.196500000000000000e+04,2.704563364386558533e-02
5.426757335662841797e-01,0.000000000000000000e+00,1.196600000000000000e+04,1.510942354798316956e-02
5.427210927009582520e-01,0.000000000000000000e+00,1.196700000000000000e+04,9.530968964099884033e-04
5.427664518356323242e-01,0.000000000000000000e+00,1.196800000000000000e+04,2.575682476162910461e-02
5.428118109703063965e-01,0.000000000000000000e+00,1.196900000000000000e+04,3.029115125536918640e-02
5.428571701049804688e-01,0.000000000000000000e+00,1.197000000000000000e+04,2.867236360907554626e-02
5.429024696350097656e-01,0.000000000000000000e+00,1.197100000000000000e+04,5.030712485313415527e-02
5.429478287696838379e-01,0.000000000000000000e+00,1.197200000000000000e+04,4.863738268613815308e-02
5.429931879043579102e-01,0.000000000000000000e+00,1.197300000000000000e+04,4.377619549632072449e-02
5.430385470390319824e-01,0.000000000000000000e+00,1.197400000000000000e+04,4.834100976586341858e-02
5.430839061737060547e-01,0.000000000000000000e+00,1.197500000000000000e+04,1.531280949711799622e-02
5.431292653083801270e-01,0.000000000000000000e+00,1.197600000000000000e+04,9.031377732753753662e-03
5.431746244430541992e-01,0.000000000000000000e+00,1.197700000000000000e+04,1.230471581220626831e-02
5.432199835777282715e-01,0.000000000000000000e+00,1.197800000000000000e+04,3.627170249819755554e-02
5.432652831077575684e-01,0.000000000000000000e+00,1.197900000000000000e+04,3.561300039291381836e-02
5.433106422424316406e-01,0.000000000000000000e+00,1.198000000000000000e+04,2.633161842823028564e-03
5.433560013771057129e-01,0.000000000000000000e+00,1.198100000000000000e+04,1.957475394010543823e-02
5.434013605117797852e-01,0.000000000000000000e+00,1.198200000000000000e+04,4.725000634789466858e-02
5.434467196464538574e-01,0.000000000000000000e+00,1.198300000000000000e+04,7.465294003486633301e-02
5.434920787811279297e-01,0.000000000000000000e+00,1.198400000000000000e+04,6.861176341772079468e-02
5.435374379158020020e-01,0.000000000000000000e+00,1.198500000000000000e+04,5.719855055212974548e-02
5.435827374458312988e-01,0.000000000000000000e+00,1.198600000000000000e+04,5.054194480180740356e-02
5.436280965805053711e-01,0.000000000000000000e+00,1.198700000000000000e+04,2.638950198888778687e-02
5.436734557151794434e-01,0.000000000000000000e+00,1.198800000000000000e+04,5.805104970932006836e-03
5.437188148498535156e-01,0.000000000000000000e+00,1.198900000000000000e+04,1.033420860767364502e-02
5.437641739845275879e-01,0.000000000000000000e+00,1.199000000000000000e+04,2.751133218407630920e-02
5.438095331192016602e-01,0.000000000000000000e+00,1.199100000000000000e+04,2.746210992336273193e-02
5.438548922538757324e-01,0.000000000000000000e+00,1.199200000000000000e+04,2.166744321584701538e-02
5.439002513885498047e-01,0.000000000000000000e+00,1.199300000000000000e+04,9.515941143035888672e-03
5.439455509185791016e-01,0.000000000000000000e+00,1.199400000000000000e+04,4.557631909847259521e-03
5.439909100532531738e-01,0.000000000000000000e+00,1.199500000000000000e+04,7.373191416263580322e-03
5.440362691879272461e-01,0.000000000000000000e+00,1.199600000000000000e+04,1.479852199554443359e-02
5.440816283226013184e-01,0.000000000000000000e+00,1.199700000000000000e+04,9.248677641153335571e-03
5.441269874572753906e-01,0.000000000000000000e+00,1.199800000000000000e+04,1.251161098480224609e-02
5.441723465919494629e-01,0.000000000000000000e+00,1.199900000000000000e+04,2.237003669142723083e-02
5.442177057266235352e-01,0.000000000000000000e+00,1.200000000000000000e+04,3.274440020322799683e-02
5.442630648612976074e-01,0.000000000000000000e+00,1.200100000000000000e+04,4.744308069348335266e-02
5.443083643913269043e-01,0.000000000000000000e+00,1.200200000000000000e+04,5.136169865727424622e-02
5.443537235260009766e-01,0.000000000000000000e+00,1.200300000000000000e+04,6.013715267181396484e-02
5.443990826606750488e-01,0.000000000000000000e+00,1.200400000000000000e+04,8.136752247810363770e-02
5.444444417953491211e-01,0.000000000000000000e+00,1.200500000000000000e+04,8.707839250564575195e-02
5.444898009300231934e-01,0.000000000000000000e+00,1.200600000000000000e+04,8.202184736728668213e-02
5.445351600646972656e-01,0.000000000000000000e+00,1.200700000000000000e+04,8.002072572708129883e-02
5.445805191993713379e-01,0.000000000000000000e+00,1.200800000000000000e+04,5.845793336629867554e-02
5.446258783340454102e-01,0.000000000000000000e+00,1.200900000000000000e+04,2.208919078111648560e-02
5.446711778640747070e-01,0.000000000000000000e+00,1.201000000000000000e+04,1.089226454496383667e-03
5.447165369987487793e-01,0.000000000000000000e+00,1.201100000000000000e+04,1.246077567338943481e-02
5.447618961334228516e-01,0.000000000000000000e+00,1.201200000000000000e+04,1.612917706370353699e-02
5.448072552680969238e-01,0.000000000000000000e+00,1.201300000000000000e+04,9.528480470180511475e-03
5.448526144027709961e-01,0.000000000000000000e+00,1.201400000000000000e+04,3.768199309706687927e-02
5.448979735374450684e-01,0.000000000000000000e+00,1.201500000000000000e+04,4.065136983990669250e-02
5.449433326721191406e-01,0.000000000000000000e+00,1.201600000000000000e+04,3.919037804007530212e-02
5.449886918067932129e-01,0.000000000000000000e+00,1.201700000000000000e+04,1.432083174586296082e-02
5.450339913368225098e-01,0.000000000000000000e+00,1.201800000000000000e+04,3.092715889215469360e-02
5.450793504714965820e-01,0.000000000000000000e+00,1.201900000000000000e+04,6.949827820062637329e-02
5.451247096061706543e-01,0.000000000000000000e+00,1.202000000000000000e+04,9.934224933385848999e-02
5.451700687408447266e-01,0.000000000000000000e+00,1.202100000000000000e+04,1.280510872602462769e-01
5.452154278755187988e-01,0.000000000000000000e+00,1.202200000000000000e+04,1.429724097251892090e-01
5.452607870101928711e-01,0.000000000000000000e+00,1.202300000000000000e+04,1.163674145936965942e-01
5.453061461448669434e-01,0.000000000000000000e+00,1.202400000000000000e+04,9.067776054143905640e-02
5.453514456748962402e-01,0.000000000000000000e+00,1.202500000000000000e+04,5.560965836048126221e-02
5.453968048095703125e-01,0.000000000000000000e+00,1.202600000000000000e+04,5.836546421051025391e-03
5.454421639442443848e-01,0.000000000000000000e+00,1.202700000000000000e+04,2.413058280944824219e-02
5.454875230789184570e-01,0.000000000000000000e+00,1.202800000000000000e+04,3.301620855927467346e-02
5.455328822135925293e-01,0.000000000000000000e+00,1.202900000000000000e+04,4.088981449604034424e-02
5.455782413482666016e-01,0.000000000000000000e+00,1.203000000000000000e+04,3.034558147192001343e-03
5.456236004829406738e-01,0.000000000000000000e+00,1.203100000000000000e+04,4.093241319060325623e-02
5.456689596176147461e-01,0.000000000000000000e+00,1.203200000000000000e+04,5.280589312314987183e-02
5.457142591476440430e-01,0.000000000000000000e+00,1.203300000000000000e+04,6.741252541542053223e-02
5.457596182823181152e-01,0.000000000000000000e+00,1.203400000000000000e+04,5.623340979218482971e-02
5.458049774169921875e-01,0.000000000000000000e+00,1.203500000000000000e+04,2.693198993802070618e-02
5.458503365516662598e-01,0.000000000000000000e+00,1.203600000000000000e+04,1.724221929907798767e-02
5.458956956863403320e-01,0.000000000000000000e+00,1.203700000000000000e+04,9.880699217319488525e-04
5.459410548210144043e-01,0.000000000000000000e+00,1.203800000000000000e+04,2.651706710457801819e-02
5.459864139556884766e-01,0.000000000000000000e+00,1.203900000000000000e+04,4.173393175005912781e-02
5.460317730903625488e-01,0.000000000000000000e+00,1.204000000000000000e+04,7.079295814037322998e-02
5.460770726203918457e-01,0.000000000000000000e+00,1.204100000000000000e+04,9.327656775712966919e-02
5.461224317550659180e-01,0.000000000000000000e+00,1.204200000000000000e+04,9.050039947032928467e-02
5.461677908897399902e-01,0.000000000000000000e+00,1.204300000000000000e+04,8.076944947242736816e-02
5.462131500244140625e-01,0.000000000000000000e+00,1.204400000000000000e+04,4.135917499661445618e-02
5.462585091590881348e-01,0.000000000000000000e+00,1.204500000000000000e+04,2.967193722724914551e-04
5.463038682937622070e-01,0.000000000000000000e+00,1.204600000000000000e+04,2.712130174040794373e-02
5.463492274284362793e-01,0.000000000000000000e+00,1.204700000000000000e+04,4.877004399895668030e-02
5.463945865631103516e-01,0.000000000000000000e+00,1.204800000000000000e+04,2.192222326993942261e-02
5.464398860931396484e-01,0.000000000000000000e+00,1.204900000000000000e+04,2.943508327007293701e-02
5.464852452278137207e-01,0.000000000000000000e+00,1.205000000000000000e+04,7.103294134140014648e-02
5.465306043624877930e-01,0.000000000000000000e+00,1.205100000000000000e+04,1.102871894836425781e-01
5.465759634971618652e-01,0.000000000000000000e+00,1.205200000000000000e+04,1.252472102642059326e-01
5.466213226318359375e-01,0.000000000000000000e+00,1.205300000000000000e+04,1.092095598578453064e-01
5.466666817665100098e-01,0.000000000000000000e+00,1.205400000000000000e+04,8.662627637386322021e-02
5.467120409011840820e-01,0.000000000000000000e+00,1.205500000000000000e+04,5.449854210019111633e-02
5.467573404312133789e-01,0.000000000000000000e+00,1.205600000000000000e+04,1.779553666710853577e-02
5.468026995658874512e-01,0.000000000000000000e+00,1.205700000000000000e+04,1.294095069169998169e-03
5.468480587005615234e-01,0.000000000000000000e+00,1.205800000000000000e+04,8.243635296821594238e-03
5.468934178352355957e-01,0.000000000000000000e+00,1.205900000000000000e+04,1.198313012719154358e-02
5.469387769699096680e-01,0.000000000000000000e+00,1.206000000000000000e+04,1.395865902304649353e-02
5.469841361045837402e-01,0.000000000000000000e+00,1.206100000000000000e+04,1.952062919735908508e-02
5.470294952392578125e-01,0.000000000000000000e+00,1.206200000000000000e+04,8.969906717538833618e-03
5.470748543739318848e-01,0.000000000000000000e+00,1.206300000000000000e+04,3.776263445615768433e-03
5.471201539039611816e-01,0.000000000000000000e+00,1.206400000000000000e+04,1.747841760516166687e-02
5.471655130386352539e-01,0.000000000000000000e+00,1.206500000000000000e+04,2.506168559193611145e-02
5.472108721733093262e-01,0.000000000000000000e+00,1.206600000000000000e+04,5.003161728382110596e-03
5.472562313079833984e-01,0.000000000000000000e+00,1.206700000000000000e+04,2.472341433167457581e-02
5.473015904426574707e-01,0.000000000000000000e+00,1.206800000000000000e+04,6.894314289093017578e-02
5.473469495773315430e-01,0.000000000000000000e+00,1.206900000000000000e+04,1.290850490331649780e-01
5.473923087120056152e-01,0.000000000000000000e+00,1.207000000000000000e+04,1.758353412151336670e-01
5.474376678466796875e-01,0.000000000000000000e+00,1.207100000000000000e+04,2.028951346874237061e-01
5.474829673767089844e-01,0.000000000000000000e+00,1.207200000000000000e+04,1.861838251352310181e-01
5.475283265113830566e-01,0.000000000000000000e+00,1.207300000000000000e+04,1.244515553116798401e-01
5.475736856460571289e-01,0.000000000000000000e+00,1.207400000000000000e+04,5.172163248062133789e-02
5.476190447807312012e-01,0.000000000000000000e+00,1.207500000000000000e+04,1.957610249519348145e-02
5.476644039154052734e-01,0.000000000000000000e+00,1.207600000000000000e+04,5.356801673769950867e-02
5.477097630500793457e-01,0.000000000000000000e+00,1.207700000000000000e+04,5.929630994796752930e-02
5.477551221847534180e-01,0.000000000000000000e+00,1.207800000000000000e+04,5.153448507189750671e-02
5.478004813194274902e-01,0.000000000000000000e+00,1.207900000000000000e+04,1.342107728123664856e-02
5.478457808494567871e-01,0.000000000000000000e+00,1.208000000000000000e+04,2.278014272451400757e-02
5.478911399841308594e-01,0.000000000000000000e+00,1.208100000000000000e+04,4.427089169621467590e-02
5.479364991188049316e-01,0.000000000000000000e+00,1.208200000000000000e+04,4.779229685664176941e-02
5.479818582534790039e-01,0.000000000000000000e+00,1.208300000000000000e+04,3.171821683645248413e-02
5.480272173881530762e-01,0.000000000000000000e+00,1.208400000000000000e+04,6.132069975137710571e-03
5.480725765228271484e-01,0.000000000000000000e+00,1.208500000000000000e+04,8.234605193138122559e-03
5.481179356575012207e-01,0.000000000000000000e+00,1.208600000000000000e+04,2.165471762418746948e-02
5.481632947921752930e-01,0.000000000000000000e+00,1.208700000000000000e+04,6.221251562237739563e-02
5.482085943222045898e-01,0.000000000000000000e+00,1.208800000000000000e+04,9.944527596235275269e-02
5.482539534568786621e-01,0.000000000000000000e+00,1.208900000000000000e+04,1.349775195121765137e-01
5.482993125915527344e-01,0.000000000000000000e+00,1.209000000000000000e+04,1.483449488878250122e-01
5.483446717262268066e-01,0.000000000000000000e+00,1.209100000000000000e+04,1.240168660879135132e-01
5.483900308609008789e-01,0.000000000000000000e+00,1.209200000000000000e+04,7.762725651264190674e-02
5.484353899955749512e-01,0.000000000000000000e+00,1.209300000000000000e+04,7.176339626312255859e-03
5.484807491302490234e-01,0.000000000000000000e+00,1.209400000000000000e+04,4.431270807981491089e-02
5.485260486602783203e-01,0.000000000000000000e+00,1.209500000000000000e+04,7.096228003501892090e-02
5.485714077949523926e-01,0.000000000000000000e+00,1.209600000000000000e+04,5.584193766117095947e-02
5.486167669296264648e-01,0.000000000000000000e+00,1.209700000000000000e+04,4.019364714622497559e-04
5.486621260643005371e-01,0.000000000000000000e+00,1.209800000000000000e+04,5.378444865345954895e-02
5.487074851989746094e-01,0.000000000000000000e+00,1.209900000000000000e+04,1.034142449498176575e-01
5.487528443336486816e-01,0.000000000000000000e+00,1.210000000000000000e+04,1.193177178502082825e-01
5.487982034683227539e-01,0.000000000000000000e+00,1.210100000000000000e+04,9.714247286319732666e-02
5.488435626029968262e-01,0.000000000000000000e+00,1.210200000000000000e+04,6.105128303170204163e-02
5.488888621330261230e-01,0.000000000000000000e+00,1.210300000000000000e+04,2.907141670584678650e-02
5.489342212677001953e-01,0.000000000000000000e+00,1.210400000000000000e+04,3.571808338165283203e-05
5.489795804023742676e-01,0.000000000000000000e+00,1.210500000000000000e+04,2.104014903306961060e-02
5.490249395370483398e-01,0.000000000000000000e+00,1.210600000000000000e+04,2.491878718137741089e-02
5.490702986717224121e-01,0.000000000000000000e+00,1.210700000000000000e+04,3.018594160676002502e-02
5.491156578063964844e-01,0.000000000000000000e+00,1.210800000000000000e+04,3.001079708337783813e-02
5.491610169410705566e-01,0.000000000000000000e+00,1.210900000000000000e+04,2.132462337613105774e-02
5.492063760757446289e-01,0.000000000000000000e+00,1.211000000000000000e+04,1.232100278139114380e-02
5.492516756057739258e-01,0.000000000000000000e+00,1.211100000000000000e+04,8.077953010797500610e-03
5.492970347404479980e-01,0.000000000000000000e+00,1.211200000000000000e+04,5.057513713836669922e-03
5.493423938751220703e-01,0.000000000000000000e+00,1.211300000000000000e+04,1.804366707801818848e-02
5.493877530097961426e-01,0.000000000000000000e+00,1.211400000000000000e+04,3.355409950017929077e-03
5.494331121444702148e-01,0.000000000000000000e+00,1.211500000000000000e+04,1.495523005723953247e-02
5.494784712791442871e-01,0.000000000000000000e+00,1.211600000000000000e+04,4.383850470185279846e-02
5.495238304138183594e-01,0.000000000000000000e+00,1.211700000000000000e+04,9.020130336284637451e-02
5.495691895484924316e-01,0.000000000000000000e+00,1.211800000000000000e+04,1.232452169060707092e-01
5.496144890785217285e-01,0.000000000000000000e+00,1.211900000000000000e+04,1.530983597040176392e-01
5.496598482131958008e-01,0.000000000000000000e+00,1.212000000000000000e+04,1.932429373264312744e-01
5.497052073478698730e-01,0.000000000000000000e+00,1.212100000000000000e+04,1.962399780750274658e-01
5.497505664825439453e-01,0.000000000000000000e+00,1.212200000000000000e+04,1.492761373519897461e-01
5.497959256172180176e-01,0.000000000000000000e+00,1.212300000000000000e+04,8.272176235914230347e-02
5.498412847518920898e-01,0.000000000000000000e+00,1.212400000000000000e+04,1.703874766826629639e-02
5.498866438865661621e-01,0.000000000000000000e+00,1.212500000000000000e+04,9.858228266239166260e-02
5.499319434165954590e-01,0.000000000000000000e+00,1.212600000000000000e+04,1.136471107602119446e-01
5.499773025512695312e-01,0.000000000000000000e+00,1.212700000000000000e+04,9.919471293687820435e-02
5.500226616859436035e-01,0.000000000000000000e+00,1.212800000000000000e+04,5.215167999267578125e-02
5.500680208206176758e-01,0.000000000000000000e+00,1.212900000000000000e+04,1.710439473390579224e-02
5.501133799552917480e-01,0.000000000000000000e+00,1.213000000000000000e+04,6.458256393671035767e-02
5.501587390899658203e-01,0.000000000000000000e+00,1.213100000000000000e+04,8.046194165945053101e-02
5.502040982246398926e-01,0.000000000000000000e+00,1.213200000000000000e+04,5.063644051551818848e-02
5.502494573593139648e-01,0.000000000000000000e+00,1.213300000000000000e+04,1.862361654639244080e-02
5.502947568893432617e-01,0.000000000000000000e+00,1.213400000000000000e+04,7.859957218170166016e-02
5.503401160240173340e-01,0.000000000000000000e+00,1.213500000000000000e+04,1.135574728250503540e-01
5.503854751586914062e-01,0.000000000000000000e+00,1.213600000000000000e+04,1.266534626483917236e-01
5.504308342933654785e-01,0.000000000000000000e+00,1.213700000000000000e+04,1.233606487512588501e-01
5.504761934280395508e-01,0.000000000000000000e+00,1.213800000000000000e+04,1.257816553115844727e-01
5.505215525627136230e-01,0.000000000000000000e+00,1.213900000000000000e+04,1.214740425348281860e-01
5.505669116973876953e-01,0.000000000000000000e+00,1.214000000000000000e+04,9.211100637912750244e-02
5.506122708320617676e-01,0.000000000000000000e+00,1.214100000000000000e+04,5.758537724614143372e-02
5.506575703620910645e-01,0.000000000000000000e+00,1.214200000000000000e+04,1.367714256048202515e-02
5.507029294967651367e-01,0.000000000000000000e+00,1.214300000000000000e+04,4.070612043142318726e-02
5.507482886314392090e-01,0.000000000000000000e+00,1.214400000000000000e+04,7.155305892229080200e-02
5.507936477661132812e-01,0.000000000000000000e+00,1.214500000000000000e+04,7.975595444440841675e-02
5.508390069007873535e-01,0.000000000000000000e+00,1.214600000000000000e+04,4.905964434146881104e-02
5.508843660354614258e-01,0.000000000000000000e+00,1.214700000000000000e+04,2.054391056299209595e-02
5.509297251701354980e-01,0.000000000000000000e+00,1.214800000000000000e+04,8.276635408401489258e-02
5.509750843048095703e-01,4.452890014648437500e+02,1.214900000000000000e+04,1.181357130408287048e-01
5.510203838348388672e-01,0.000000000000000000e+00,1.215000000000000000e+04,1.072081029415130615e-01
5.510657429695129395e-01,0.000000000000000000e+00,1.215100000000000000e+04,5.716178193688392639e-02
5.511111021041870117e-01,0.000000000000000000e+00,1.215200000000000000e+04,8.185915648937225342e-03
5.511564612388610840e-01,0.000000000000000000e+00,1.215300000000000000e+04,5.272823572158813477e-02
5.512018203735351562e-01,0.000000000000000000e+00,1.215400000000000000e+04,7.182466983795166016e-02
5.512471795082092285e-01,0.000000000000000000e+00,1.215500000000000000e+04,7.371845841407775879e-02
5.512925386428833008e-01,0.000000000000000000e+00,1.215600000000000000e+04,3.918889909982681274e-02
